age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
72,0.0664,259762,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,2290,0,10,0.9153,0
37,0.7364,242713,0.0135,8,0.033,0.004,0.1041,0.092,0.3202,0,0,40,0.9153,0
32,0.7364,154120,0.3251,9,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.0004,0
43,0.7364,57600,0.3251,9,0.468,0.12,0.0468,0.8616,0.3202,0,0,40,0.9153,0
32,0.7364,194740,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,55,0.0012,0
62,0.7364,270092,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
27,0.7364,180758,0.0349,12,0.3235,0.1187,0.2579,0.8616,0.6798,0,0,40,0.9153,0
39,0.0664,139364,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,35,0.9153,1
18,0.7364,391585,0.3251,9,0.3235,0.066,0.027,0.8616,0.3202,0,0,40,0.9153,0
66,0.7364,244661,0.165,13,0.468,0.12,0.4152,0.0272,0.6798,0,0,40,0.007,0
40,0.7364,198692,0.2159,10,0.468,0.12,0.4152,0.8616,0.6798,5178,0,60,0.9153,1
26,0.0874,117125,0.0155,5,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.0007,0
34,0.7364,98101,0.0208,4,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
52,0.0874,40200,0.2159,10,0.026,0.1355,0.2579,0.092,0.6798,0,0,35,0.9153,0
35,0.7364,227615,0.3251,9,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,50,0.9153,0
47,0.0367,350759,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
33,0.7364,93283,0.165,13,0.3235,0.1303,0.1041,0.8616,0.6798,0,0,40,0.9153,0
64,0.0408,277657,0.3251,9,0.026,0.12,0.2579,0.8616,0.3202,0,0,24,0.9153,0
30,0.7364,77266,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,60,0.9153,0
31,0.7364,42900,0.165,13,0.3235,0.0322,0.2579,0.8616,0.6798,0,0,37,0.9153,0
57,0.7364,366421,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.0219,0
60,0.7364,182343,0.0135,8,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
43,0.7364,347934,0.3251,9,0.033,0.1187,0.2579,0.8616,0.3202,0,0,30,0.9153,0
44,0.7364,216907,0.0349,12,0.468,0.1355,0.4152,0.8616,0.6798,0,1848,40,0.9153,1
23,0.7364,215115,0.165,13,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
24,0.7364,174714,0.2159,10,0.3235,0.0441,0.149,0.8616,0.6798,0,0,45,0.9153,0
62,0.0367,191520,0.0116,16,0.468,0.1303,0.4152,0.8616,0.6798,99999,0,80,0.9153,1
20,0.7364,158206,0.2159,10,0.3235,0.1187,0.2579,0.8616,0.6798,0,0,30,0.9153,0
24,0.7364,157332,0.2159,10,0.3235,0.066,0.149,0.8616,0.3202,0,0,42,0.9153,0
43,0.7364,108126,0.3251,9,0.1372,0.1046,0.1041,0.8616,0.3202,0,1762,24,0.9153,0
24,0.7364,268525,0.165,13,0.3235,0.12,0.2579,0.8616,0.6798,0,0,32,0.9153,0
20,0.7364,133352,0.2159,10,0.3235,0.12,0.149,0.0272,0.3202,0,0,40,0.0017,0
28,0.0874,188278,0.165,13,0.468,0.1355,0.4152,0.8616,0.6798,0,0,55,0.9153,0
23,0.0664,324960,0.3251,9,0.3235,0.0339,0.2579,0.8616,0.6798,0,0,40,0.0014,0
62,0.7364,162825,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
20,0.7364,182342,0.2159,10,0.3235,0.0339,0.149,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,126675,0.0352,7,0.468,0.1358,0.4152,0.8616,0.6798,0,1579,40,0.9153,0
76,0.0874,106430,0.0155,5,0.468,0.0339,0.4152,0.8616,0.6798,0,0,40,0.9153,0
51,0.0874,240358,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,20,0.9153,0
49,0.0664,106554,0.165,13,0.1372,0.1303,0.1041,0.8616,0.3202,0,0,40,0.9153,1
51,0.0874,123011,0.3251,9,0.1372,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
26,0.7364,135645,0.165,13,0.3235,0.1187,0.2579,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,266510,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,40,0.9153,0
43,0.7364,373403,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
35,0.7364,175232,0.2159,10,0.3235,0.12,0.2579,0.8616,0.6798,0,0,40,0.9153,0
38,0.0874,195686,0.3251,9,0.033,0.1358,0.1041,0.8616,0.6798,0,0,25,0.9153,0
25,0.0664,336320,0.165,13,0.1372,0.0215,0.2579,0.8616,0.3202,0,0,40,0.9153,0
24,0.7364,379066,0.2159,10,0.3235,0.12,0.2579,0.8616,0.6798,0,2205,24,0.9153,0
49,0.7364,180899,0.0533,14,0.1372,0.1358,0.1041,0.8616,0.6798,0,1755,45,0.9153,1
53,0.7364,92968,0.0349,12,0.033,0.1358,0.1041,0.8616,0.3202,0,0,40,0.9153,0
57,0.7364,145189,0.2159,10,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
37,0.7364,420040,0.0063,2,0.468,0.0339,0.4152,0.8616,0.6798,0,0,40,0.0219,0
32,0.7364,185410,0.3251,9,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
29,0.7364,250967,0.0459,11,0.468,0.066,0.4152,0.8616,0.6798,0,1887,48,0.9153,1
30,0.7364,169152,0.3251,9,0.3235,0.0322,0.1041,0.8616,0.3202,0,0,40,0.9153,0
27,0.7364,302406,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,55,0.9153,0
35,0.7364,261382,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,50,0.9153,0
41,0.0874,375526,0.165,13,0.468,0.12,0.0468,0.8616,0.3202,0,0,40,0.9153,1
49,0.7364,187563,0.2159,10,0.1372,0.1046,0.2579,0.8616,0.6798,0,0,40,0.9153,0
28,0.7364,220692,0.2159,10,0.3235,0.12,0.149,0.092,0.3202,0,0,40,0.9153,0
33,0.7364,160594,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,7298,0,40,0.9153,1
41,0.0319,29606,0.2159,10,0.468,0.12,0.0468,0.0105,0.3202,0,0,40,0.9153,1
32,0.7364,117779,0.3251,9,0.3235,0.0531,0.149,0.8616,0.3202,0,0,35,0.9153,0
22,0.7364,218215,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,35,0.9153,0
18,0.7364,240747,0.3251,9,0.3235,0.066,0.149,0.8616,0.3202,0,0,40,0.0024,0
42,0.7364,194537,0.3251,9,0.1372,0.066,0.1041,0.8616,0.3202,0,0,40,0.9153,0
59,0.7364,102193,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,45,0.9153,0
19,0.7364,202673,0.2159,10,0.3235,0.0441,0.149,0.8616,0.6798,0,0,50,0.9153,0
21,0.7364,434710,0.2159,10,0.3235,0.1187,0.2579,0.8616,0.3202,0,0,15,0.9153,0
42,0.7364,38389,0.165,13,0.468,0.12,0.4152,0.8616,0.6798,0,0,40,0.9153,1
33,0.7364,176992,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
54,0.0874,72257,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,50,0.9153,1
47,0.0664,246891,0.0533,14,0.1372,0.1303,0.1041,0.8616,0.6798,0,0,45,0.9153,1
32,0.7364,34066,0.0264,6,0.468,0.0441,0.4152,0.0105,0.6798,0,0,40,0.9153,0
38,0.0664,360494,0.0175,15,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,50,0.9153,0
57,0.7364,200453,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,15024,0,40,0.9153,1
47,0.7364,374580,0.3251,9,0.033,0.1187,0.2579,0.8616,0.3202,0,0,52,0.9153,0
25,0.7364,245121,0.3251,9,0.468,0.1046,0.0468,0.092,0.3202,0,0,40,0.9153,0
58,0.0874,450544,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
51,0.0874,85877,0.3251,9,0.1372,0.1358,0.2579,0.8616,0.3202,99999,0,60,0.9153,1
34,0.0874,226296,0.3251,9,0.468,0.1303,0.4152,0.8616,0.6798,0,0,51,0.9153,0
43,0.7364,124692,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,1
50,0.7364,89534,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
28,0.7364,219267,0.3251,9,0.3235,0.1046,0.1041,0.8616,0.3202,0,0,28,0.9153,0
48,0.7364,285335,0.0352,7,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,0
48,0.0319,259131,0.2159,10,0.1372,0.12,0.1041,0.092,0.6798,5455,0,40,0.9153,0
66,0.0874,67765,0.0352,7,0.026,0.1358,0.2579,0.8616,0.3202,0,0,84,0.9153,1
37,0.7364,49687,0.165,13,0.1372,0.1355,0.2579,0.8616,0.6798,0,1980,40,0.9153,0
32,0.0408,169583,0.0116,16,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,70,0.9153,0
54,0.7364,257869,0.2159,10,0.033,0.1046,0.2579,0.8616,0.6798,0,0,28,0.0021,0
46,0.7364,116666,0.3251,9,0.1372,0.1358,0.2579,0.8616,0.3202,0,0,40,0.9153,0
18,0.7364,163460,0.2159,10,0.3235,0.1187,0.149,0.092,0.6798,0,0,20,0.9153,0
39,0.7364,299828,0.0114,3,0.033,0.1187,0.1041,0.092,0.3202,0,0,30,0.0041,0
17,0.7364,355559,0.0135,8,0.3235,0.1303,0.149,0.8616,0.6798,0,0,18,0.9153,0
71,0.0874,401203,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,34,0.9153,1
37,0.7364,212900,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
25,0.7364,169100,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
24,0.7364,229393,0.0352,7,0.3235,0.0339,0.1041,0.8616,0.6798,2463,0,40,0.9153,0
17,0.7364,226980,0.0135,8,0.3235,0.0441,0.149,0.8616,0.6798,0,0,17,0.9153,0
19,0.7364,199495,0.3251,9,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
49,0.0664,159641,0.165,13,0.1372,0.1358,0.1041,0.8616,0.3202,0,625,40,0.9153,0
71,0.7364,97870,0.0533,14,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,15,0.0043,0
18,0.7364,318190,0.0352,7,0.3235,0.1046,0.149,0.8616,0.6798,0,0,15,0.9153,0
32,0.0874,65278,0.0116,16,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
41,0.0874,203451,0.2159,10,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,15,0.9153,0
41,0.0874,190290,0.3251,9,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
42,0.0874,212847,0.3251,9,0.3235,0.0339,0.149,0.8616,0.6798,0,0,85,0.9153,0
45,0.7364,88781,0.165,13,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.0043,1
43,0.7364,186188,0.2159,10,0.1372,0.1358,0.1041,0.8616,0.3202,0,0,45,0.0014,0
37,0.0874,29054,0.0459,11,0.3235,0.0339,0.149,0.8616,0.6798,0,0,84,0.9153,0
27,0.7364,146760,0.2159,10,0.3235,0.1046,0.149,0.092,0.3202,0,0,40,0.9153,0
44,0.7364,323627,0.165,13,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,5,0.9153,0
28,0.7364,166634,0.3251,9,0.3235,0.12,0.149,0.0105,0.3202,0,0,40,0.9153,0
20,0.0408,117210,0.2159,10,0.3235,0.0322,0.149,0.8616,0.6798,0,0,40,0.9153,0
31,0.7364,132601,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,40,0.9153,0
20,0.7364,212582,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,16,0.9153,0
25,0.7364,213383,0.2159,10,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
45,0.7364,106113,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
34,0.7364,245378,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,0
38,0.7364,32271,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
49,0.0367,102771,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,52,0.9153,1
38,0.7364,54816,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
40,0.7364,393962,0.0459,11,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,50,0.9153,0
30,0.7364,287092,0.3251,9,0.1372,0.1358,0.2579,0.8616,0.3202,2354,0,40,0.9153,0
20,0.7364,121023,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,15,0.9153,0
53,0.0664,394765,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
21,0.7364,100345,0.3251,9,0.3235,0.1355,0.149,0.8616,0.6798,0,0,53,0.9153,0
31,0.7364,263110,0.3251,9,0.1372,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
58,0.0874,261230,0.2159,10,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
39,0.7364,279490,0.2159,10,0.1372,0.1358,0.1041,0.8616,0.3202,0,0,40,0.0219,0
54,0.7364,816750,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,2051,40,0.9153,0
40,0.0408,287008,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,0
48,0.7364,194772,0.0349,12,0.468,0.1187,0.4152,0.8616,0.6798,0,1902,40,0.9153,1
23,0.0367,284651,0.165,13,0.1372,0.1187,0.2579,0.8616,0.3202,0,0,43,0.9153,0
20,0.0408,444554,0.2159,10,0.3235,0.1046,0.149,0.8616,0.6798,0,0,25,0.9153,0
30,0.7364,48014,0.0533,14,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.0007,0
44,0.0874,90021,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,30,0.9153,0
40,0.0319,105119,0.165,13,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,0
47,0.7364,98828,0.3251,9,0.026,0.1303,0.1041,0.0087,0.3202,0,0,35,0.0041,0
28,0.7364,82531,0.2159,10,0.3235,0.1046,0.2579,0.092,0.6798,0,0,40,0.9153,0
30,0.7364,26543,0.165,13,0.1372,0.1046,0.2579,0.8616,0.6798,0,0,40,0.9153,0
19,0.7364,118535,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,20,0.9153,0
30,0.7364,154587,0.3251,9,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,40,0.0041,0
38,0.0874,403391,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,0
20,0.7364,238917,0.0352,7,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,32,0.0219,0
43,0.7364,145441,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,38,0.9153,1
53,0.7364,270655,0.0135,8,0.468,0.0322,0.4152,0.8616,0.6798,0,0,45,0.9153,1
33,0.0874,193246,0.3251,9,0.3235,0.1358,0.2579,0.8616,0.6798,0,0,55,0.0007,0
42,0.7364,144995,0.0017,1,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,25,0.9153,0
56,0.7364,182273,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
37,0.0664,184474,0.3251,9,0.1372,0.1046,0.1041,0.8616,0.3202,2977,0,55,0.9153,0
48,0.7364,239058,0.0135,8,0.026,0.0441,0.1041,0.8616,0.3202,0,0,50,0.9153,0
45,0.0874,155489,0.0208,4,0.468,0.1358,0.4152,0.8616,0.6798,0,0,65,0.9153,1
50,0.0874,54261,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,84,0.9153,0
45,0.0367,191776,0.0533,14,0.1372,0.1187,0.1041,0.8616,0.3202,25236,0,42,0.9153,1
30,0.7364,115040,0.3251,9,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
23,0.7364,197666,0.2159,10,0.3235,0.12,0.2579,0.8616,0.3202,0,0,24,0.0012,0
42,0.7364,228456,0.165,13,0.033,0.1046,0.027,0.092,0.6798,0,0,50,0.9153,0
55,0.0664,227386,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
36,0.7364,152307,0.3251,9,0.468,0.12,0.4152,0.8616,0.6798,7298,0,55,0.9153,1
19,0.7364,299598,0.3251,9,0.3235,0.0441,0.149,0.8616,0.6798,0,0,16,0.9153,0
19,0.7364,63918,0.2159,10,0.3235,0.12,0.2579,0.8616,0.6798,0,0,40,0.9153,0
18,0.7364,216540,0.0352,7,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
40,0.0367,37997,0.2159,10,0.468,0.0339,0.4152,0.8616,0.6798,0,0,50,0.9153,0
33,0.7364,183845,0.3251,9,0.468,0.1046,0.0468,0.8616,0.3202,0,0,38,0.0031,0
18,0.7364,144711,0.3251,9,0.3235,0.1187,0.2579,0.8616,0.3202,0,1721,40,0.9153,0
50,0.7364,211654,0.0264,6,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
58,0.7364,109159,0.3251,9,0.026,0.0322,0.1041,0.8616,0.3202,0,0,38,0.9153,0
42,0.0874,101593,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,1
19,0.7364,270551,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,20,0.9153,0
17,0.7364,209650,0.0135,8,0.3235,0.1046,0.149,0.8616,0.6798,0,0,16,0.9153,0
34,0.7364,272411,0.165,13,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
49,0.7364,447554,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,7688,0,40,0.9153,1
22,0.7364,408385,0.0264,6,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
45,0.7364,360393,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,1902,50,0.9153,1
30,0.7364,173005,0.2159,10,0.468,0.0322,0.4152,0.8616,0.6798,0,0,50,0.9153,1
24,0.7364,181820,0.2159,10,0.3235,0.12,0.149,0.8616,0.6798,0,0,40,0.9153,0
57,0.0367,257200,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
37,0.7364,112497,0.165,13,0.0112,0.1358,0.1041,0.8616,0.6798,4934,0,50,0.9153,1
26,0.7364,34161,0.2159,10,0.3235,0.1046,0.1041,0.8616,0.3202,0,0,40,0.9153,0
59,0.7364,109015,0.3251,9,0.1372,0.0322,0.1041,0.8616,0.3202,0,0,40,0.9153,0
36,0.7364,187847,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,7688,0,40,0.9153,1
50,0.0874,61735,0.2159,10,0.468,0.1046,0.4152,0.8616,0.6798,0,0,25,0.9153,1
29,0.0408,271012,0.0264,6,0.3235,0.1046,0.149,0.092,0.3202,0,0,40,0.9153,0
44,0.0664,34935,0.2159,10,0.3235,0.1046,0.149,0.092,0.6798,0,0,40,0.9153,0
32,0.7364,258406,0.2159,10,0.3235,0.1355,0.1041,0.8616,0.6798,0,0,72,0.0219,0
33,0.0874,103860,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,50,0.9153,0
34,0.0408,275880,0.165,13,0.033,0.1358,0.1041,0.092,0.3202,0,0,38,0.9153,0
35,0.7364,241998,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
24,0.7364,271354,0.3251,9,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.9153,0
43,0.7364,198316,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
39,0.7364,93174,0.3251,9,0.1372,0.0531,0.149,0.8616,0.6798,0,0,60,0.9153,0
29,0.7364,228860,0.2159,10,0.468,0.1046,0.4152,0.8616,0.6798,0,0,35,0.9153,0
18,0.7364,191784,0.3251,9,0.3235,0.0215,0.2579,0.8616,0.6798,0,0,40,0.0041,0
45,0.0874,244813,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,38,0.9153,1
44,0.7364,223194,0.3251,9,0.468,0.1355,0.4152,0.092,0.6798,0,1485,40,0.001,0
37,0.7364,134088,0.0349,12,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
37,0.7364,177895,0.2159,10,0.468,0.0322,0.0468,0.8616,0.3202,5013,0,40,0.9153,0
30,0.0408,576645,0.165,13,0.468,0.0215,0.4152,0.092,0.6798,0,0,40,0.9153,0
58,0.0874,310014,0.165,13,0.468,0.0339,0.4152,0.8616,0.6798,0,0,25,0.9153,0
38,0.7364,110713,0.0349,12,0.468,0.1355,0.4152,0.8616,0.6798,0,0,50,0.9153,1
35,0.7364,133839,0.2159,10,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,1
41,0.7364,107306,0.3251,9,0.3235,0.1358,0.2579,0.8616,0.6798,2174,0,40,0.9153,0
48,0.0874,200471,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
22,0.7364,349368,0.165,13,0.3235,0.1358,0.149,0.8616,0.3202,0,0,30,0.9153,0
30,0.7364,206325,0.0352,7,0.468,0.1355,0.4152,0.8616,0.6798,0,0,45,0.9153,0
21,0.7364,377931,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,2377,48,0.9153,0
32,0.7364,198660,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
37,0.7364,94334,0.0208,4,0.3235,0.066,0.149,0.8616,0.3202,0,0,25,0.9153,0
51,0.7364,120914,0.0264,6,0.3235,0.0339,0.149,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,160785,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,1
31,0.7364,174789,0.165,13,0.1372,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
45,0.0664,166181,0.3251,9,0.1372,0.1046,0.149,0.092,0.3202,0,0,40,0.9153,0
29,0.7364,406826,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,45,0.9153,0
28,0.7364,332249,0.2159,10,0.3235,0.1303,0.2579,0.8616,0.6798,0,0,25,0.9153,0
26,0.7364,184303,0.0114,3,0.0112,0.004,0.027,0.8616,0.3202,0,0,8,0.0031,0
39,0.7364,38312,0.2159,10,0.0112,0.1355,0.1041,0.8616,0.6798,0,0,40,0.9153,1
19,0.7364,189574,0.3251,9,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,30,0.9153,0
38,0.0664,140854,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,1
53,0.7364,113176,0.3251,9,0.1372,0.1187,0.2579,0.8616,0.3202,2597,0,40,0.9153,0
36,0.0367,27408,0.0459,11,0.468,0.1187,0.4152,0.8616,0.6798,0,0,60,0.9153,0
53,0.0874,101432,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,50,0.9153,0
43,0.7364,190403,0.165,13,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.9153,0
58,0.0874,216948,0.0264,6,0.033,0.1187,0.027,0.0087,0.6798,0,0,40,0.0034,0
55,0.0408,256984,0.2159,10,0.468,0.1046,0.4152,0.092,0.6798,0,0,40,0.9153,0
36,0.0664,255454,0.165,13,0.3235,0.0215,0.2579,0.092,0.6798,0,0,40,0.9153,0
32,0.7364,278940,0.3251,9,0.3235,0.066,0.2579,0.092,0.3202,0,0,40,0.9153,0
42,0.7364,172641,0.0208,4,0.033,0.066,0.1041,0.092,0.3202,0,0,40,0.9153,0
71,0.7364,183678,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,16,0.9153,0
25,0.7364,229287,0.165,13,0.3235,0.1358,0.027,0.8616,0.3202,0,0,25,0.9153,0
50,0.7364,86373,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,50,0.9153,0
18,0.7364,115443,0.0352,7,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
44,0.0874,360879,0.2159,10,0.468,0.0339,0.4152,0.8616,0.6798,0,1902,80,0.9153,1
58,0.0874,237546,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,70,0.9153,1
46,0.7364,110457,0.3251,9,0.1372,0.1355,0.1041,0.8616,0.6798,0,0,40,0.9153,0
44,0.7364,144925,0.2159,10,0.1372,0.066,0.2579,0.8616,0.6798,3325,0,40,0.9153,0
36,0.7364,176050,0.2159,10,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
32,0.7364,236318,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,32,0.9153,0
28,0.7364,189530,0.0349,12,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
20,0.0874,211466,0.3251,9,0.3235,0.0531,0.149,0.8616,0.6798,0,0,80,0.9153,0
38,0.7364,181943,0.165,13,0.3235,0.12,0.2579,0.8616,0.3202,0,0,35,0.9153,0
18,0.7364,362600,0.0114,3,0.3235,0.0441,0.149,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,49626,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
40,0.7364,136244,0.2159,10,0.468,0.12,0.0468,0.8616,0.3202,0,0,40,0.9153,0
45,0.0874,180680,0.0352,7,0.468,0.1355,0.4152,0.8616,0.6798,0,0,35,0.9153,0
41,0.7364,30126,0.165,13,0.1372,0.1358,0.2579,0.8616,0.3202,0,0,45,0.9153,1
25,0.7364,207875,0.0208,4,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.0219,0
25,0.0664,198813,0.165,13,0.3235,0.12,0.027,0.092,0.3202,0,0,40,0.9153,0
24,0.7364,315303,0.3251,9,0.3235,0.0441,0.149,0.092,0.6798,0,0,25,0.9153,0
40,0.7364,176286,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
37,0.0367,183800,0.0349,12,0.468,0.1187,0.4152,0.8616,0.6798,0,1887,40,0.9153,1
35,0.7364,125933,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,60,0.9153,1
23,0.7364,410446,0.3251,9,0.3235,0.1355,0.149,0.8616,0.6798,0,0,40,0.9153,0
28,0.7364,258364,0.165,13,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,35,0.9153,0
27,0.7364,446947,0.165,13,0.3235,0.12,0.1041,0.092,0.3202,0,0,55,0.9153,0
37,0.0319,160910,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
60,0.7364,187458,0.0208,4,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
50,0.0874,195372,0.0208,4,0.468,0.1355,0.4152,0.8616,0.6798,0,0,36,0.9153,0
