V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
31,0.0898,0.5982,0.5022,0.9846,283,0.5543,0.8437,0.6451,0.0389,0.0889,214,0.2774,-1,0.8172,0.8173,0
31,0.0318,0.2833,0.3047,0.9846,91,0.4457,0.8437,0.2904,0.02,0.3089,206,0.3834,-1,0.8172,0.8173,0
33,0.2155,0.2833,0.3047,0.9846,87,0.4457,0.8437,0.6451,0.0372,0.1409,978,0.3834,-1,0.8172,0.8173,1
53,0.2117,0.5982,0.5022,0.9846,175,0.5543,0.8437,0.2904,0.0423,0.3089,49,0.0814,-1,0.8172,0.8173,0
29,0.1693,0.2833,0.3047,0.9846,542,0.5543,0.8437,0.2904,0.0354,0.3089,338,0.1245,-1,0.8172,0.8173,0
56,0.2117,0.1185,0.5022,0.9846,1346,0.4457,0.1563,0.6451,0.0396,0.1517,240,0.1245,-1,0.8172,0.8173,0
30,0.1141,0.5982,0.0411,0.9846,4,0.5543,0.8437,0.6451,0.0379,0.1517,176,0.0009,-1,0.8172,0.8173,0
56,0.0492,0.5982,0.0411,0.9846,230,0.4457,0.8437,0.6451,0.0423,0.0132,167,0.3834,92,0.0471,0.1108,0
37,0.1693,0.2833,0.5022,0.9846,363,0.5543,0.8437,0.2904,0.02,0.3089,110,0.1245,-1,0.8172,0.8173,0
24,0.1693,0.5982,0.5022,0.9846,556,0.5543,0.8437,0.6451,0.0423,0.0584,278,0.3834,94,0.0162,0.0339,1
47,0.1141,0.5982,0.5022,0.9846,-121,0.5543,0.1563,0.6451,0.0516,0.3089,167,0.0814,314,0.0162,0.1108,0
59,0.0276,0.5982,0.5022,0.9846,0,0.4457,0.8437,0.0645,0.0237,0.0584,722,0.3834,99,0.0162,0.1108,0
48,0.1693,0.5982,0.5022,0.9846,127,0.4457,0.1563,0.6451,0.0401,0.1409,524,0.0359,-1,0.8172,0.8173,0
37,0.1141,0.5982,0.3047,0.9846,1988,0.4457,0.8437,0.6451,0.0433,0.0889,397,0.2774,-1,0.8172,0.8173,0
23,0.021,0.2833,0.3047,0.9846,250,0.5543,0.8437,0.2904,0.0372,0.3089,166,0.2774,-1,0.8172,0.8173,0
35,0.1141,0.2833,0.5022,0.9846,-413,0.5543,0.8437,0.2904,0.02,0.3089,178,0.3834,-1,0.8172,0.8173,0
31,0.2155,0.2833,0.3047,0.9846,12607,0.4457,0.8437,0.6451,0.0186,0.3089,150,0.3834,-1,0.8172,0.8173,0
48,0.2117,0.2833,0.152,0.9846,396,0.5543,0.8437,0.2904,0.0372,0.3089,194,0.1245,-1,0.8172,0.8173,0
33,0.2117,0.5982,0.152,0.9846,3704,0.5543,0.8437,0.2904,0.0419,0.1128,447,0.2774,-1,0.8172,0.8173,0
30,0.2117,0.2833,0.152,0.9846,1395,0.5543,0.8437,0.6451,0.0457,0.0889,569,0.3834,175,0.0252,0.038,0
37,0.2117,0.5982,0.152,0.9846,213,0.4457,0.1563,0.2904,0.0445,0.1128,323,0.3834,-1,0.8172,0.8173,0
32,0.1141,0.5982,0.5022,0.9846,4764,0.4457,0.8437,0.0645,0.0457,0.0889,69,0.2774,-1,0.8172,0.8173,0
48,0.0898,0.1185,0.5022,0.9846,-276,0.5543,0.1563,0.6451,0.0348,0.3089,674,0.3834,-1,0.8172,0.8173,1
29,0.2117,0.5982,0.5022,0.9846,508,0.5543,0.1563,0.2904,0.0389,0.1128,262,0.0359,-1,0.8172,0.8173,0
31,0.0307,0.2833,0.5022,0.9846,209,0.5543,0.8437,0.6451,0.0419,0.3089,193,0.3834,-1,0.8172,0.8173,0
29,0.1693,0.2833,0.5022,0.9846,115,0.4457,0.8437,0.2904,0.0266,0.3089,340,0.3834,-1,0.8172,0.8173,0
35,0.0307,0.5982,0.3047,0.9846,1057,0.5543,0.8437,0.6451,0.0423,0.0651,902,0.2774,-1,0.8172,0.8173,0
35,0.1693,0.2833,0.5022,0.9846,183,0.4457,0.8437,0.6451,0.01,0.0651,78,0.2774,-1,0.8172,0.8173,0
31,0.2155,0.2833,0.3047,0.9846,935,0.4457,0.8437,0.6451,0.014,0.1517,64,0.0359,-1,0.8172,0.8173,0
30,0.2155,0.2833,0.3047,0.9846,1422,0.5543,0.1563,0.6451,0.0379,0.0305,305,0.3834,223,0.0002,0.1108,0
35,0.2117,0.5982,0.5022,0.9846,229,0.4457,0.8437,0.2904,0.0259,0.3089,435,0.1245,-1,0.8172,0.8173,0
49,0.2117,0.1185,0.152,0.9846,-9,0.5543,0.1563,0.2904,0.0445,0.3089,389,0.3834,-1,0.8172,0.8173,0
31,0.2117,0.2833,0.3047,0.9846,60,0.5543,0.1563,0.2904,0.0419,0.3089,389,0.3834,-1,0.8172,0.8173,0
59,0.1693,0.1185,0.3047,0.9846,0,0.4457,0.8437,0.6451,0.0423,0.1409,124,0.0814,-1,0.8172,0.8173,0
31,0.2117,0.5982,0.5022,0.9846,-446,0.4457,0.8437,0.2904,0.0237,0.1128,180,0.3834,-1,0.8172,0.8173,0
47,0.0898,0.5982,0.5022,0.9846,3216,0.5543,0.8437,0.2904,0.0368,0.3089,451,0.2774,-1,0.8172,0.8173,0
46,0.2155,0.5982,0.3047,0.9846,1808,0.4457,0.8437,0.6451,0.0423,0.1409,172,0.2774,-1,0.8172,0.8173,0
60,0.0492,0.5982,0.152,0.9846,894,0.5543,0.8437,0.2904,0.0368,0.3089,65,0.0137,-1,0.8172,0.8173,0
38,0.0318,0.5982,0.3047,0.9846,0,0.4457,0.1563,0.6451,0.0368,0.1517,77,0.1245,-1,0.8172,0.8173,0
37,0.2155,0.2833,0.3047,0.9846,72,0.5543,0.1563,0.6451,0.0567,0.0651,885,0.0359,150,0.0033,0.1108,1
49,0.2117,0.5982,0.152,0.9846,305,0.5543,0.1563,0.0645,0.0118,0.1517,834,0.0067,-1,0.8172,0.8173,0
43,0.2117,0.5982,0.5022,0.9846,1343,0.5543,0.1563,0.6451,0.0191,0.1517,211,0.2774,-1,0.8172,0.8173,0
40,0.0898,0.2833,0.5022,0.9846,856,0.5543,0.8437,0.0645,0.0433,0.0889,70,0.3834,-1,0.8172,0.8173,0
31,0.2117,0.5982,0.152,0.9846,490,0.5543,0.8437,0.2904,0.0379,0.3089,180,0.2774,-1,0.8172,0.8173,0
31,0.1141,0.2833,0.5022,0.9846,0,0.4457,0.8437,0.0645,0.0379,0.0305,528,0.1245,-1,0.8172,0.8173,0
36,0.1693,0.2833,0.5022,0.9846,1102,0.4457,0.8437,0.0645,0.0419,0.0584,236,0.0814,-1,0.8172,0.8173,0
54,0.0492,0.5982,0.5022,0.9846,529,0.5543,0.8437,0.2904,0.0445,0.3089,1492,0.3834,-1,0.8172,0.8173,0
52,0.1693,0.5982,0.5022,0.9846,234,0.4457,0.8437,0.6451,0.0433,0.0889,255,0.3834,-1,0.8172,0.8173,1
27,0.1141,0.5982,0.5022,0.9846,-97,0.5543,0.8437,0.2904,0.0516,0.1128,1528,0.2774,-1,0.8172,0.8173,1
44,0.1693,0.5982,0.5022,0.9846,267,0.4457,0.8437,0.6451,0.0186,0.1409,520,0.2774,-1,0.8172,0.8173,1
51,0.2117,0.5982,0.152,0.9846,720,0.4457,0.8437,0.6451,0.0401,0.1517,160,0.0359,-1,0.8172,0.8173,0
38,0.1693,0.2833,0.3047,0.9846,178,0.5543,0.8437,0.6451,0.0401,0.3089,184,0.3834,351,0.0623,0.1108,0
55,0.0898,0.1185,0.152,0.9846,96,0.5543,0.1563,0.2904,0.0445,0.3089,311,0.2774,-1,0.8172,0.8173,0
38,0.2155,0.1185,0.3047,0.9846,10638,0.4457,0.8437,0.2904,0.0372,0.1128,159,0.2774,-1,0.8172,0.8173,0
30,0.2117,0.5982,0.152,0.9846,236,0.5543,0.8437,0.6451,0.0348,0.3089,44,0.3834,364,0.0623,0.1108,0
31,0.0276,0.5982,0.5022,0.9846,1,0.5543,0.8437,0.2904,0.0337,0.3089,101,0.0016,-1,0.8172,0.8173,0
31,0.2155,0.5982,0.3047,0.9846,804,0.4457,0.8437,0.6451,0.0396,0.0305,146,0.3834,-1,0.8172,0.8173,0
48,0.0898,0.1185,0.5022,0.9846,4906,0.5543,0.8437,0.6451,0.0567,0.0889,200,0.3834,190,0.0623,0.1108,0
24,0.1693,0.2833,0.5022,0.0154,-1329,0.5543,0.8437,0.6451,0.0516,0.3089,50,0.3834,356,0.0471,0.038,0
31,0.2155,0.5982,0.3047,0.9846,877,0.4457,0.8437,0.6451,0.0354,0.1128,192,0.3834,93,0.0033,0.038,1
39,0.1693,0.5982,0.5022,0.9846,1048,0.4457,0.1563,0.6451,0.0457,0.1517,405,0.3834,-1,0.8172,0.8173,0
31,0.0898,0.2833,0.5022,0.9846,-32,0.5543,0.8437,0.2904,0.02,0.3089,157,0.3834,-1,0.8172,0.8173,0
37,0.2117,0.2833,0.5022,0.9846,3111,0.5543,0.8437,0.6451,0.0457,0.0889,9,0.1245,185,0.0471,0.1108,0
30,0.2117,0.2833,0.5022,0.9846,3532,0.5543,0.8437,0.2904,0.0259,0.3089,279,0.0359,-1,0.8172,0.8173,0
46,0.2117,0.5982,0.5022,0.9846,1728,0.5543,0.8437,0.2904,0.0259,0.3089,50,0.2774,-1,0.8172,0.8173,0
26,0.2117,0.2833,0.152,0.9846,3342,0.5543,0.8437,0.2904,0.0327,0.1128,329,0.0814,-1,0.8172,0.8173,0
55,0.0492,0.5982,0.152,0.9846,150,0.4457,0.8437,0.6451,0.0423,0.1517,124,0.3834,-1,0.8172,0.8173,0
28,0.2117,0.5982,0.5022,0.9846,1113,0.5543,0.8437,0.6451,0.0186,0.3089,135,0.3834,108,0.0471,0.038,0
32,0.0898,0.2833,0.5022,0.9846,1364,0.5543,0.1563,0.2904,0.0433,0.1128,85,0.0359,-1,0.8172,0.8173,0
31,0.2117,0.2833,0.5022,0.9846,-64,0.4457,0.8437,0.6451,0.0457,0.1517,37,0.3834,-1,0.8172,0.8173,0
56,0.2117,0.1185,0.5022,0.9846,75,0.5543,0.8437,0.2904,0.0372,0.3089,136,0.2774,-1,0.8172,0.8173,0
38,0.0276,0.5982,0.5022,0.9846,333,0.5543,0.8437,0.6451,0.0445,0.0584,606,0.2774,202,0.0623,0.038,0
34,0.1141,0.5982,0.5022,0.9846,1191,0.5543,0.8437,0.2904,0.0457,0.3089,383,0.2774,-1,0.8172,0.8173,0
42,0.2117,0.2833,0.152,0.9846,19,0.5543,0.8437,0.2904,0.0401,0.3089,158,0.3834,-1,0.8172,0.8173,0
36,0.2117,0.1185,0.152,0.9846,666,0.5543,0.8437,0.6451,0.0338,0.3089,285,0.3834,-1,0.8172,0.8173,0
44,0.1693,0.5982,0.5022,0.9846,8938,0.5543,0.8437,0.2904,0.0237,0.1128,94,0.0016,-1,0.8172,0.8173,0
48,0.1141,0.1185,0.5022,0.9846,771,0.5543,0.8437,0.2904,0.0253,0.1128,133,0.3834,-1,0.8172,0.8173,0
47,0.2155,0.2833,0.3047,0.9846,216,0.5543,0.8437,0.6451,0.0379,0.1517,193,0.0067,-1,0.8172,0.8173,0
45,0.2117,0.5982,0.5022,0.9846,534,0.4457,0.8437,0.6451,0.0266,0.1409,104,0.0314,-1,0.8172,0.8173,0
35,0.2117,0.5982,0.5022,0.9846,25,0.5543,0.8437,0.2904,0.0423,0.3089,23,0.0359,-1,0.8172,0.8173,0
52,0.2155,0.5982,0.3047,0.9846,-542,0.4457,0.8437,0.6451,0.0396,0.1409,80,0.2774,-1,0.8172,0.8173,0
52,0.0334,0.1185,0.5022,0.9846,105,0.4457,0.1563,0.0645,0.0186,0.1517,275,0.0814,-1,0.8172,0.8173,0
31,0.1693,0.5982,0.5022,0.9846,684,0.5543,0.8437,0.6451,0.0401,0.0036,620,0.1245,-1,0.8172,0.8173,1
31,0.2155,0.5982,0.3047,0.9846,216,0.4457,0.8437,0.6451,0.0186,0.1517,47,0.3834,-1,0.8172,0.8173,0
60,0.0492,0.1185,0.152,0.9846,-137,0.5543,0.8437,0.6451,0.0186,0.1517,152,0.3834,-1,0.8172,0.8173,0
29,0.1693,0.2833,0.3047,0.9846,370,0.5543,0.8437,0.6451,0.0379,0.0305,119,0.2774,251,0.0102,0.1108,0
53,0.2155,0.2833,0.3047,0.9846,0,0.4457,0.8437,0.2904,0.0567,0.1128,94,0.0137,-1,0.8172,0.8173,0
45,0.2155,0.5982,0.3047,0.9846,21024,0.5543,0.8437,0.6451,0.0567,0.0651,73,0.0814,-1,0.8172,0.8173,0
36,0.2117,0.5982,0.5022,0.9846,1272,0.5543,0.8437,0.6451,0.0433,0.0651,245,0.3834,-1,0.8172,0.8173,0
47,0.1693,0.5982,0.5022,0.9846,-938,0.5543,0.8437,0.2904,0.0396,0.3089,176,0.2774,-1,0.8172,0.8173,0
32,0.0898,0.2833,0.5022,0.9846,-408,0.5543,0.8437,0.2904,0.02,0.3089,253,0.2774,-1,0.8172,0.8173,0
47,0.2155,0.5982,0.152,0.9846,2793,0.5543,0.8437,0.0645,0.0191,0.1517,102,0.0814,-1,0.8172,0.8173,0
31,0.2155,0.1185,0.3047,0.9846,373,0.4457,0.8437,0.6451,0.0118,0.0584,132,0.0314,-1,0.8172,0.8173,1
30,0.1141,0.5982,0.5022,0.9846,5220,0.5543,0.8437,0.6451,0.0457,0.0889,108,0.3834,-1,0.8172,0.8173,0
32,0.2155,0.5982,0.3047,0.9846,210,0.4457,0.8437,0.6451,0.0411,0.1517,121,0.1245,-1,0.8172,0.8173,0
41,0.2117,0.5982,0.5022,0.9846,2717,0.5543,0.1563,0.6451,0.01,0.1517,559,0.2774,-1,0.8172,0.8173,0
32,0.2117,0.5982,0.5022,0.9846,0,0.5543,0.8437,0.6451,0.0389,0.0889,188,0.2774,-1,0.8172,0.8173,0
72,0.0492,0.5982,0.0411,0.9846,1940,0.4457,0.8437,0.0645,0.0327,0.0036,705,0.2774,-1,0.8172,0.8173,1
57,0.0492,0.2833,0.3047,0.9846,842,0.4457,0.8437,0.6451,0.0348,0.1409,284,0.1245,-1,0.8172,0.8173,1
52,0.2117,0.5982,0.5022,0.9846,2338,0.5543,0.8437,0.6451,0.0327,0.0584,232,0.3834,-1,0.8172,0.8173,0
61,0.1141,0.5982,0.0411,0.9846,4629,0.5543,0.8437,0.6451,0.0266,0.0305,181,0.3834,92,0.0623,0.0339,1
54,0.1141,0.5982,0.5022,0.9846,2935,0.5543,0.1563,0.6451,0.0433,0.0889,137,0.2774,-1,0.8172,0.8173,0
40,0.2117,0.5982,0.5022,0.9846,193,0.5543,0.1563,0.2904,0.0259,0.3089,258,0.3834,-1,0.8172,0.8173,0
36,0.2117,0.5982,0.5022,0.9846,513,0.5543,0.8437,0.2904,0.03,0.3089,427,0.1245,-1,0.8172,0.8173,0
40,0.0307,0.5982,0.5022,0.9846,3382,0.5543,0.8437,0.2904,0.0411,0.3089,125,0.3834,-1,0.8172,0.8173,0
54,0.2117,0.1185,0.5022,0.9846,462,0.5543,0.8437,0.2904,0.02,0.3089,260,0.1245,-1,0.8172,0.8173,0
38,0.0898,0.5982,0.5022,0.9846,155,0.5543,0.8437,0.2904,0.0445,0.3089,248,0.3834,-1,0.8172,0.8173,0
52,0.0898,0.1185,0.5022,0.9846,3204,0.4457,0.8437,0.6451,0.0389,0.0889,77,0.3834,-1,0.8172,0.8173,0
40,0.0318,0.5982,0.3047,0.9846,13669,0.4457,0.8437,0.6451,0.0411,0.0651,255,0.0137,-1,0.8172,0.8173,0
40,0.2117,0.5982,0.152,0.9846,-616,0.5543,0.8437,0.6451,0.0457,0.0889,182,0.3834,157,0.0471,0.1108,0
27,0.0307,0.2833,0.3047,0.9846,37,0.5543,0.8437,0.2904,0.0348,0.3089,163,0.1245,-1,0.8172,0.8173,0
27,0.2155,0.5982,0.3047,0.9846,1,0.5543,0.8437,0.6451,0.0186,0.1517,152,0.3834,-1,0.8172,0.8173,0
31,0.0334,0.5982,0.5022,0.9846,1302,0.5543,0.8437,0.6451,0.0337,0.1517,89,0.1245,-1,0.8172,0.8173,0
33,0.2155,0.2833,0.3047,0.9846,153,0.5543,0.8437,0.6451,0.0253,0.0584,405,0.3834,-1,0.8172,0.8173,0
42,0.2117,0.5982,0.152,0.9846,191,0.5543,0.8437,0.0645,0.0411,0.3089,382,0.1245,371,0.0623,0.1108,0
32,0.1693,0.2833,0.5022,0.9846,792,0.4457,0.8437,0.6451,0.0379,0.1409,193,0.2774,-1,0.8172,0.8173,0
33,0.021,0.2833,0.3047,0.9846,71,0.4457,0.8437,0.6451,0.0368,0.1517,94,0.0814,-1,0.8172,0.8173,0
29,0.2117,0.5982,0.5022,0.9846,457,0.5543,0.8437,0.6451,0.0567,0.0651,72,0.1245,341,0.0623,0.038,0
57,0.1141,0.5982,0.0411,0.9846,2038,0.4457,0.8437,0.6451,0.0354,0.1409,628,0.3834,182,0.0471,0.1108,1
47,0.0318,0.1185,0.5022,0.9846,218,0.5543,0.8437,0.2904,0.0372,0.3089,58,0.0137,-1,0.8172,0.8173,0
37,0.1693,0.5982,0.5022,0.9846,807,0.5543,0.8437,0.6451,0.0457,0.0889,634,0.0814,-1,0.8172,0.8173,0
41,0.0898,0.1185,0.5022,0.9846,-170,0.5543,0.8437,0.6451,0.0423,0.3089,125,0.3834,-1,0.8172,0.8173,0
31,0.2155,0.5982,0.3047,0.9846,50,0.4457,0.8437,0.6451,0.0389,0.1409,37,0.0359,-1,0.8172,0.8173,0
41,0.0307,0.5982,0.3047,0.9846,1666,0.4457,0.8437,0.2904,0.0354,0.1128,291,0.1245,-1,0.8172,0.8173,0
56,0.0898,0.5982,0.5022,0.9846,2658,0.5543,0.8437,0.2904,0.0368,0.3089,302,0.3834,-1,0.8172,0.8173,0
45,0.0276,0.5982,0.152,0.9846,317,0.5543,0.8437,0.6451,0.0423,0.0651,325,0.2774,-1,0.8172,0.8173,0
30,0.1141,0.2833,0.3047,0.9846,261,0.4457,0.8437,0.6451,0.0389,0.015,233,0.3834,137,0.0003,0.1108,0
40,0.0334,0.1185,0.3047,0.9846,0,0.4457,0.1563,0.6451,0.0445,0.0584,985,0.0314,-1,0.8172,0.8173,0
36,0.1141,0.5982,0.5022,0.9846,1588,0.5543,0.8437,0.6451,0.0401,0.0651,103,0.3834,-1,0.8172,0.8173,0
35,0.1141,0.5982,0.5022,0.9846,5270,0.4457,0.8437,0.2904,0.03,0.1128,110,0.0123,-1,0.8172,0.8173,0
47,0.2155,0.5982,0.5022,0.9846,834,0.4457,0.8437,0.2904,0.0118,0.3089,165,0.3834,-1,0.8172,0.8173,0
31,0.1693,0.2833,0.3047,0.9846,26,0.4457,0.8437,0.6451,0.0457,0.1409,419,0.0814,-1,0.8172,0.8173,0
35,0.1141,0.5982,0.5022,0.9846,348,0.5543,0.1563,0.6451,0.0368,0.1517,323,0.1245,-1,0.8172,0.8173,0
30,0.021,0.2833,0.0411,0.9846,809,0.4457,0.8437,0.6451,0.0567,0.0889,26,0.0359,171,0.0471,0.1108,0
35,0.2117,0.5982,0.5022,0.9846,527,0.5543,0.1563,0.2904,0.0401,0.3089,143,0.3834,-1,0.8172,0.8173,0
52,0.0898,0.5982,0.5022,0.9846,3241,0.5543,0.8437,0.2904,0.0348,0.3089,105,0.3834,-1,0.8172,0.8173,0
29,0.0307,0.2833,0.5022,0.9846,670,0.5543,0.8437,0.2904,0.0259,0.0132,6,0.3834,-1,0.8172,0.8173,0
35,0.1141,0.2833,0.3047,0.9846,5007,0.5543,0.8437,0.6451,0.0338,0.0889,133,0.3834,90,0.0252,0.1108,0
38,0.1693,0.5982,0.3047,0.9846,-363,0.4457,0.8437,0.6451,0.0259,0.1409,101,0.2774,-1,0.8172,0.8173,0
43,0.0318,0.5982,0.5022,0.9846,5704,0.5543,0.8437,0.6451,0.0419,0.1409,139,0.2774,-1,0.8172,0.8173,0
61,0.0492,0.5982,0.152,0.9846,2863,0.4457,0.8437,0.6451,0.0348,0.0889,264,0.3834,-1,0.8172,0.8173,0
30,0.1693,0.2833,0.3047,0.9846,69,0.4457,0.8437,0.6451,0.0457,0.1409,300,0.3834,-1,0.8172,0.8173,0
34,0.0898,0.5982,0.5022,0.9846,-451,0.5543,0.1563,0.6451,0.02,0.1517,498,0.3834,-1,0.8172,0.8173,0
51,0.1141,0.5982,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0457,0.1517,130,0.3834,-1,0.8172,0.8173,0
38,0.1693,0.5982,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0423,0.1517,635,0.3834,-1,0.8172,0.8173,1
32,0.1141,0.5982,0.0411,0.9846,516,0.5543,0.8437,0.6451,0.0401,0.3089,20,0.0123,-1,0.8172,0.8173,0
54,0.0307,0.1185,0.5022,0.9846,3721,0.5543,0.8437,0.6451,0.0337,0.1517,163,0.3834,-1,0.8172,0.8173,0
33,0.0334,0.5982,0.5022,0.9846,-627,0.5543,0.1563,0.6451,0.0423,0.1517,740,0.3834,-1,0.8172,0.8173,1
35,0.0334,0.5982,0.152,0.9846,-394,0.5543,0.8437,0.6451,0.0567,0.0889,217,0.1245,-1,0.8172,0.8173,0
53,0.0276,0.5982,0.152,0.0154,945,0.4457,0.8437,0.6451,0.0379,0.0305,82,0.2774,-1,0.8172,0.8173,0
50,0.0318,0.5982,0.5022,0.9846,111,0.4457,0.8437,0.6451,0.0338,0.1409,277,0.1245,-1,0.8172,0.8173,0
45,0.1141,0.5982,0.5022,0.9846,820,0.5543,0.8437,0.2904,0.0337,0.3089,145,0.2774,-1,0.8172,0.8173,0
44,0.2155,0.5982,0.3047,0.9846,-84,0.5543,0.8437,0.6451,0.0266,0.1409,159,0.0314,-1,0.8172,0.8173,0
38,0.2117,0.5982,0.5022,0.9846,1663,0.5543,0.8437,0.2904,0.0457,0.3089,93,0.3834,-1,0.8172,0.8173,0
30,0.1693,0.2833,0.5022,0.9846,963,0.5543,0.8437,0.6451,0.0516,0.3089,66,0.3834,-1,0.8172,0.8173,0
29,0.0307,0.2833,0.152,0.9846,115,0.4457,0.8437,0.6451,0.0379,0.0305,61,0.2774,-1,0.8172,0.8173,0
52,0.2155,0.5982,0.5022,0.9846,2216,0.5543,0.1563,0.6451,0.0411,0.3089,161,0.3834,332,0.0033,0.1108,0
35,0.2117,0.5982,0.5022,0.9846,0,0.5543,0.8437,0.6451,0.0354,0.1517,277,0.3834,-1,0.8172,0.8173,0
52,0.0276,0.5982,0.152,0.9846,135,0.4457,0.8437,0.6451,0.0423,0.1409,172,0.0073,-1,0.8172,0.8173,0
52,0.0318,0.5982,0.3047,0.9846,583,0.5543,0.8437,0.6451,0.0186,0.1409,132,0.3834,-1,0.8172,0.8173,0
49,0.2155,0.5982,0.3047,0.9846,1,0.4457,0.8437,0.0645,0.0327,0.3089,1076,0.1245,175,0.0623,0.0339,1
50,0.1141,0.1185,0.5022,0.9846,-194,0.5543,0.8437,0.6451,0.0348,0.0651,238,0.2774,-1,0.8172,0.8173,0
28,0.021,0.2833,0.5022,0.9846,1925,0.4457,0.8437,0.6451,0.0191,0.3089,252,0.3834,88,0.0162,0.1108,1
63,0.0492,0.5982,0.5022,0.9846,2030,0.4457,0.8437,0.6451,0.0419,0.0651,61,0.0314,-1,0.8172,0.8173,0
58,0.0492,0.5982,0.3047,0.9846,1326,0.4457,0.8437,0.6451,0.0396,0.1409,201,0.3834,-1,0.8172,0.8173,0
35,0.2117,0.5982,0.152,0.9846,3279,0.4457,0.8437,0.2904,0.0445,0.1128,240,0.2774,-1,0.8172,0.8173,0
29,0.0898,0.5982,0.5022,0.9846,182,0.5543,0.8437,0.0645,0.0348,0.3089,38,0.1245,-1,0.8172,0.8173,0
36,0.2155,0.2833,0.5022,0.9846,0,0.4457,0.8437,0.6451,0.0389,0.0889,537,0.1245,-1,0.8172,0.8173,0
30,0.1693,0.2833,0.3047,0.9846,655,0.4457,0.8437,0.6451,0.0259,0.0651,212,0.3834,202,0.0471,0.0339,1
25,0.0898,0.2833,0.5022,0.9846,642,0.5543,0.1563,0.6451,0.0327,0.3089,364,0.2774,-1,0.8172,0.8173,0
24,0.2117,0.5982,0.5022,0.9846,0,0.5543,0.8437,0.6451,0.0567,0.0651,83,0.1245,306,0.0162,0.1108,0
41,0.2117,0.5982,0.152,0.9846,1172,0.5543,0.8437,0.2904,0.0368,0.3089,153,0.3834,-1,0.8172,0.8173,0
55,0.1693,0.1185,0.5022,0.9846,217,0.5543,0.1563,0.6451,0.0259,0.3089,176,0.3834,-1,0.8172,0.8173,0
31,0.1693,0.5982,0.3047,0.9846,15,0.4457,0.8437,0.2904,0.0253,0.1128,389,0.3834,-1,0.8172,0.8173,0
50,0.2117,0.5982,0.5022,0.9846,418,0.4457,0.1563,0.6451,0.0372,0.1409,867,0.2774,-1,0.8172,0.8173,0
39,0.2117,0.5982,0.152,0.9846,106,0.5543,0.8437,0.2904,0.0401,0.3089,56,0.3834,-1,0.8172,0.8173,0
40,0.2117,0.5982,0.152,0.9846,2880,0.5543,0.8437,0.2904,0.0419,0.3089,145,0.2774,-1,0.8172,0.8173,0
34,0.2155,0.2833,0.3047,0.9846,26575,0.4457,0.8437,0.6451,0.0516,0.0889,93,0.3834,-1,0.8172,0.8173,0
49,0.0334,0.5982,0.3047,0.9846,320,0.5543,0.1563,0.2904,0.0389,0.3089,243,0.0314,-1,0.8172,0.8173,0
32,0.0898,0.2833,0.5022,0.9846,2251,0.5543,0.1563,0.6451,0.0516,0.0889,131,0.3834,124,0.0623,0.1108,0
64,0.0492,0.5982,0.5022,0.9846,588,0.4457,0.8437,0.6451,0.03,0.1517,574,0.3834,179,0.0252,0.0339,1
51,0.0334,0.5982,0.5022,0.9846,934,0.5543,0.1563,0.6451,0.0411,0.3089,164,0.1245,-1,0.8172,0.8173,0
35,0.1693,0.5982,0.3047,0.9846,6,0.5543,0.8437,0.6451,0.0516,0.0889,47,0.3834,-1,0.8172,0.8173,0
28,0.2155,0.2833,0.3047,0.9846,1287,0.5543,0.8437,0.6451,0.0259,0.0584,65,0.3834,-1,0.8172,0.8173,1
35,0.2155,0.5982,0.3047,0.9846,511,0.4457,0.8437,0.6451,0.0379,0.1409,91,0.0814,-1,0.8172,0.8173,0
57,0.2155,0.5982,0.3047,0.9846,334,0.5543,0.8437,0.6451,0.0368,0.3089,169,0.2774,365,0.0471,0.1108,0
46,0.1141,0.5982,0.5022,0.9846,660,0.4457,0.8437,0.6451,0.0419,0.1409,740,0.2774,-1,0.8172,0.8173,1
56,0.1141,0.5982,0.152,0.9846,2086,0.5543,0.8437,0.6451,0.0445,0.3089,159,0.0123,-1,0.8172,0.8173,0
43,0.2155,0.5982,0.3047,0.9846,68,0.5543,0.8437,0.6451,0.0433,0.0889,31,0.2774,-1,0.8172,0.8173,0
53,0.1693,0.5982,0.5022,0.9846,5797,0.5543,0.8437,0.6451,0.0237,0.0584,267,0.0814,-1,0.8172,0.8173,0
34,0.0898,0.5982,0.5022,0.9846,241,0.5543,0.8437,0.6451,0.0433,0.0651,1364,0.2774,147,0.0623,0.038,0
31,0.2155,0.5982,0.3047,0.9846,0,0.5543,0.1563,0.6451,0.0396,0.1517,664,0.0123,-1,0.8172,0.8173,1
39,0.2155,0.5982,0.5022,0.9846,643,0.5543,0.8437,0.6451,0.0327,0.1409,295,0.3834,-1,0.8172,0.8173,0
49,0.2155,0.1185,0.3047,0.9846,178,0.4457,0.8437,0.6451,0.0419,0.1409,174,0.2774,-1,0.8172,0.8173,0
46,0.2155,0.1185,0.5022,0.0154,2,0.4457,0.8437,0.6451,0.0372,0.3089,115,0.3834,-1,0.8172,0.8173,0
32,0.1693,0.5982,0.3047,0.9846,3939,0.4457,0.8437,0.6451,0.0423,0.1409,209,0.2774,-1,0.8172,0.8173,0
