V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
31,0,0,1,0,11,1,0,0,9,8,17,33,350,32,1,0
38,4,2,2,0,2346,1,0,0,20,4,315,0,-1,0,3,0
34,1,2,1,1,-60,0,0,0,22,0,84,0,332,1,0,0
40,4,1,2,0,-1212,1,0,0,6,8,1259,11,333,10,0,0
35,6,2,2,0,71,0,0,0,6,6,651,0,-1,0,3,1
45,4,2,2,0,451,0,0,2,8,6,881,0,-1,0,3,0
69,5,1,3,0,426,0,0,1,1,11,211,11,185,12,2,1
27,4,1,2,0,54,1,0,0,6,8,309,22,-1,0,3,0
44,0,1,1,0,734,1,0,2,23,8,38,30,-1,0,3,0
45,7,2,1,0,1515,0,0,2,12,6,14,29,-1,0,3,0
42,1,1,1,0,227,1,1,0,21,4,124,22,-1,0,3,0
46,9,1,1,0,0,0,0,2,27,6,186,11,-1,0,3,0
41,9,1,2,0,515,0,0,0,26,1,837,11,-1,0,3,1
33,4,1,2,0,2750,0,0,0,26,3,242,0,-1,0,3,0
40,6,1,1,0,256,0,0,2,9,6,30,0,-1,0,3,0
54,4,1,2,1,0,0,1,0,9,9,283,0,-1,0,3,0
54,1,1,1,0,143,1,0,0,3,8,278,11,309,26,0,0
27,2,1,3,0,345,1,1,0,27,8,465,0,289,25,0,0
39,7,1,1,0,2758,0,0,0,25,3,658,22,-1,0,3,1
51,4,1,3,0,914,1,0,0,26,8,176,11,341,23,0,0
44,4,1,2,0,0,1,0,1,16,5,81,11,-1,0,3,0
38,9,1,1,0,0,1,0,2,13,8,73,0,-1,0,3,0
56,1,0,0,1,-1,0,0,0,9,5,304,22,-1,0,3,0
48,4,1,2,0,998,1,0,0,21,4,121,22,-1,0,3,0
56,10,1,1,0,1340,0,1,1,23,5,197,32,-1,0,3,0
37,4,0,2,0,1775,0,0,0,6,5,514,30,-1,0,3,1
49,1,1,0,0,130,0,0,2,23,8,139,11,-1,0,3,0
35,4,1,2,0,94,1,0,2,8,9,108,0,-1,0,3,0
34,9,1,1,0,0,1,0,0,22,3,146,0,91,12,1,0
38,1,1,0,0,178,1,0,2,12,8,245,0,-1,0,3,0
42,2,1,1,0,0,1,1,2,21,8,128,22,-1,0,3,0
53,0,0,1,0,-120,1,0,2,19,8,211,0,-1,0,3,0
48,9,0,1,0,-154,0,0,2,22,6,342,22,-1,0,3,0
29,8,2,1,0,110,1,0,2,28,8,169,22,-1,0,3,0
28,4,2,2,0,111,1,1,0,20,5,230,11,-1,0,3,0
32,9,1,1,0,557,1,0,0,27,8,91,11,-1,0,3,0
59,5,2,1,0,1150,0,0,2,2,6,91,0,-1,0,3,0
33,0,1,1,0,177,1,0,0,2,8,100,0,-1,0,3,0
38,0,2,1,0,4023,0,0,2,2,6,339,11,-1,0,3,0
42,9,0,1,0,2861,0,0,0,14,1,30,30,-1,0,3,0
21,8,2,1,0,57,0,0,2,25,10,9,0,-1,0,3,0
69,5,1,1,0,148,0,0,1,25,11,101,0,-1,0,3,0
32,1,1,1,0,883,1,1,2,23,8,59,0,-1,0,3,0
58,1,1,1,0,3027,1,0,0,16,0,160,0,-1,0,3,1
36,4,1,2,0,6404,1,1,1,30,5,304,0,-1,0,3,0
40,0,1,0,0,72,1,1,0,13,9,849,0,-1,0,3,1
40,9,1,2,0,278,0,0,0,13,1,55,33,-1,0,3,0
35,0,2,1,0,57,0,1,0,29,5,632,11,-1,0,3,0
32,9,2,1,0,271,1,1,0,2,8,271,11,-1,0,3,0
32,8,2,1,0,0,0,0,0,13,9,206,0,-1,0,3,0
35,1,1,0,0,361,1,0,2,23,8,185,22,-1,0,3,0
32,9,1,1,0,14,0,0,0,14,1,313,32,-1,0,3,0
38,7,0,1,0,710,1,0,0,9,8,1880,11,-1,0,3,0
46,1,1,1,0,853,0,0,0,2,5,1187,22,-1,0,3,0
29,1,1,0,0,18,1,0,0,4,0,297,22,-1,0,3,0
27,1,2,1,0,294,1,0,0,9,8,466,11,-1,0,3,0
32,4,1,2,0,1331,0,0,0,3,9,126,0,92,26,0,1
53,9,1,1,0,234,0,0,0,28,1,103,11,-1,0,3,0
35,9,0,1,0,308,0,0,0,14,1,77,11,-1,0,3,0
49,4,1,2,0,96,0,0,0,28,5,51,11,-1,0,3,0
59,0,0,1,0,636,0,0,0,3,1,91,29,-1,0,3,0
37,4,1,1,0,121,0,1,0,8,9,211,11,151,12,0,0
20,7,2,1,0,-103,1,0,2,4,8,180,0,-1,0,3,0
57,5,1,0,0,3549,0,0,0,24,5,51,27,-1,0,3,0
40,1,0,1,0,-333,1,0,2,26,8,183,11,-1,0,3,0
54,9,1,1,0,-777,0,1,0,3,1,117,11,-1,0,3,0
47,9,1,1,0,57,0,0,0,26,8,253,0,342,1,2,0
44,1,1,0,0,622,1,0,2,13,3,66,0,-1,0,3,0
48,7,1,1,0,2597,1,0,0,27,8,182,11,355,1,0,0
32,1,0,1,0,-299,1,0,0,29,5,192,11,-1,0,3,0
50,4,1,2,0,1158,1,0,2,23,8,150,0,-1,0,3,0
57,9,2,1,0,3499,1,0,0,12,9,104,29,175,23,0,0
30,3,2,2,0,868,0,0,0,28,1,387,11,-1,0,3,0
43,4,1,2,0,2987,0,0,0,25,6,156,0,85,23,0,1
40,2,1,0,0,324,1,0,0,19,1,205,32,-1,0,3,0
58,5,1,0,0,590,1,0,2,23,8,114,11,-1,0,3,0
39,1,1,1,0,0,1,0,0,23,0,53,0,325,1,0,0
46,6,1,1,0,706,0,0,0,13,8,588,0,386,23,0,1
34,1,1,0,0,3527,1,0,0,13,9,1022,0,-1,0,3,1
46,4,1,1,0,0,0,0,0,19,1,38,32,-1,0,3,0
40,7,0,1,0,768,1,0,0,3,8,138,22,-1,0,3,0
47,4,1,2,0,0,1,0,1,27,3,138,29,9,12,1,0
38,7,1,1,0,-349,1,0,0,12,0,111,11,328,26,0,0
31,0,2,1,0,8626,0,0,0,22,3,155,0,-1,0,3,0
26,9,2,2,0,15161,0,0,0,11,3,280,0,-1,0,3,1
44,2,1,1,0,168,0,0,2,10,6,167,11,-1,0,3,0
36,4,1,2,0,1257,0,0,0,29,3,108,35,101,1,1,0
58,4,1,2,0,1313,0,0,1,16,1,420,29,-1,0,3,0
46,1,1,1,0,572,1,0,2,22,6,288,11,-1,0,3,0
32,6,2,1,0,202,1,0,0,7,0,827,0,149,1,0,0
45,9,0,1,0,72,1,0,0,24,5,115,30,-1,0,3,0
30,9,2,2,0,0,0,0,0,6,11,214,11,-1,0,3,0
32,1,1,0,0,494,1,0,2,18,8,252,11,-1,0,3,0
83,5,1,2,0,4761,0,0,1,29,7,659,0,-1,0,3,1
18,8,2,0,0,608,0,0,0,3,1,267,0,-1,0,3,1
33,4,2,2,0,-149,1,0,0,14,5,383,22,-1,0,3,0
35,1,1,0,0,162,1,0,2,25,6,60,29,-1,0,3,0
28,4,2,2,0,-380,1,0,2,25,6,285,29,-1,0,3,0
41,1,1,1,0,2157,1,0,2,5,8,154,11,-1,0,3,0
60,5,1,1,0,926,1,0,2,4,8,291,11,-1,0,3,0
30,4,2,2,0,697,0,0,0,20,0,545,11,181,31,2,1
25,8,2,1,0,203,0,0,0,25,8,108,0,-1,0,3,0
59,11,2,1,0,3237,0,0,2,27,6,100,22,-1,0,3,0
37,4,1,2,0,0,0,0,0,14,5,89,0,-1,0,3,0
25,1,1,1,0,148,1,0,0,9,8,119,0,-1,0,3,0
42,1,0,0,1,78,1,0,0,28,8,227,11,-1,0,3,0
30,2,1,1,0,1160,0,1,0,1,5,244,0,-1,0,3,0
42,1,0,1,0,1261,1,1,0,1,5,272,0,-1,0,3,0
48,4,1,0,0,1744,0,0,2,30,6,181,0,-1,0,3,0
55,7,0,1,0,935,0,0,0,5,5,65,11,-1,0,3,0
35,1,1,1,0,1615,1,0,0,28,8,1051,11,-1,0,3,0
40,4,1,2,0,1217,1,1,0,9,9,155,0,-1,0,3,0
60,0,1,1,0,4120,1,1,2,23,8,422,11,-1,0,3,0
34,7,1,1,0,2211,0,0,2,29,8,149,0,-1,0,3,0
48,11,1,1,0,438,0,0,0,20,4,412,30,-1,0,3,0
32,0,1,0,0,1351,1,0,2,12,8,325,22,-1,0,3,0
36,4,1,2,0,163,0,0,0,27,1,311,11,-1,0,3,0
34,1,1,0,0,7673,1,0,0,9,9,143,0,-1,0,3,0
59,5,1,0,0,3400,1,0,0,26,1,515,22,-1,0,3,1
37,0,1,1,0,0,1,0,1,6,5,280,32,-1,0,3,0
29,4,2,2,0,572,1,0,1,29,9,319,0,-1,0,3,1
32,4,2,2,0,1954,1,1,0,1,11,107,0,-1,0,3,0
31,4,1,2,0,155,1,0,0,29,11,214,0,99,1,0,0
31,4,2,2,0,2007,1,0,2,12,8,253,0,-1,0,3,0
29,4,2,2,0,1445,0,0,0,25,2,271,11,-1,0,3,1
37,4,1,2,0,657,0,0,2,27,6,227,0,-1,0,3,0
57,5,1,0,0,318,0,0,0,14,1,371,29,-1,0,3,0
37,1,1,1,0,346,1,0,0,8,0,390,0,316,1,0,0
60,5,1,2,0,1336,0,0,2,9,6,324,0,-1,0,3,0
28,6,2,1,0,-395,1,0,2,23,6,141,29,-1,0,3,0
34,1,2,0,0,18,0,0,0,9,8,324,29,360,23,1,0
35,6,1,2,0,7990,1,0,0,25,3,357,0,-1,0,3,0
38,1,2,1,0,397,1,0,0,8,0,282,0,-1,0,3,0
35,4,1,2,0,249,1,0,0,27,1,127,11,-1,0,3,0
59,4,1,1,0,1558,0,0,1,21,5,1140,22,-1,0,3,0
57,9,1,1,0,6362,1,1,0,9,9,66,0,-1,0,3,0
59,5,1,1,0,3,0,0,2,8,6,1199,11,-1,0,3,0
26,7,1,1,0,864,1,1,0,5,8,466,0,-1,0,3,0
47,7,2,1,0,33,1,0,0,26,8,298,0,-1,0,3,0
42,1,1,1,0,0,1,0,0,16,5,149,11,-1,0,3,0
34,9,0,2,0,1242,1,0,2,21,8,578,22,-1,0,3,0
54,4,1,0,0,1691,1,0,0,12,9,186,0,-1,0,3,0
45,4,1,2,0,-206,1,0,0,27,8,337,11,-1,0,3,0
39,4,2,2,0,11971,1,0,1,6,8,75,1,179,26,0,0
49,9,0,1,0,5,0,0,0,10,1,131,11,-1,0,3,0
33,6,1,2,0,-103,1,0,0,10,9,149,11,175,1,0,0
29,7,2,1,0,1934,0,0,0,21,11,271,0,-1,0,3,1
33,1,1,1,0,7048,1,0,0,8,0,71,11,-1,0,3,0
25,1,1,1,0,300,1,1,2,10,8,126,22,-1,0,3,0
24,1,1,1,0,94,1,0,2,3,8,166,11,-1,0,3,0
33,4,0,2,0,2695,1,0,0,3,1,711,22,-1,0,3,0
51,6,1,2,0,50,1,0,0,5,5,364,22,-1,0,3,0
40,1,1,0,0,87,1,0,2,29,8,210,0,-1,0,3,0
42,4,1,1,0,71,0,0,0,8,9,80,0,-1,0,3,0
47,9,2,1,0,600,0,1,0,25,1,173,11,-1,0,3,0
33,0,2,1,0,598,1,0,2,20,8,189,0,-1,0,3,0
32,1,2,1,0,574,1,0,0,6,8,51,29,-1,0,3,0
43,7,1,1,0,978,1,1,2,18,8,82,11,-1,0,3,0
57,0,0,0,0,1,0,0,2,6,8,17,1,-1,0,3,0
32,1,1,0,0,-11,1,0,2,19,8,776,0,-1,0,3,0
32,9,2,2,0,449,0,0,0,29,1,231,11,-1,0,3,0
30,10,1,1,0,529,1,1,2,18,8,107,22,-1,0,3,0
40,0,2,2,0,1248,0,0,2,2,6,1290,11,-1,0,3,1
40,1,1,0,0,3736,1,0,2,10,8,29,22,-1,0,3,0
29,9,1,1,0,23,1,0,0,29,0,101,11,-1,0,3,0
51,9,1,1,0,180,1,0,0,12,1,154,11,-1,0,3,0
56,2,0,2,0,151,1,0,0,28,8,16,30,171,1,1,0
43,7,2,1,0,370,1,0,0,25,3,257,0,-1,0,3,0
50,9,1,1,0,-568,1,1,2,20,8,860,11,-1,0,3,0
54,4,1,2,0,0,0,0,0,5,1,260,33,-1,0,3,0
40,7,0,0,0,1937,1,0,2,11,6,86,0,-1,0,3,0
55,1,1,3,0,213,0,0,0,5,1,406,11,-1,0,3,0
58,4,1,2,0,2360,0,0,2,6,8,177,22,-1,0,3,0
45,0,1,1,0,137,1,0,2,5,8,427,0,-1,0,3,0
48,10,1,1,0,926,0,0,0,3,1,504,11,178,2,2,1
42,6,2,1,0,924,0,0,0,11,3,127,0,-1,0,3,0
48,0,1,1,0,2,0,0,0,29,1,152,32,-1,0,3,0
33,1,2,2,0,700,0,0,0,30,3,126,0,88,1,2,1
30,1,2,1,0,191,0,0,0,17,5,66,11,-1,0,3,0
36,1,1,1,0,13,0,0,2,22,6,284,0,-1,0,3,0
27,4,2,2,0,8,0,0,1,29,4,176,11,-1,0,3,0
42,1,1,1,0,1,0,0,0,6,5,462,0,-1,0,3,0
40,9,2,2,0,-89,1,0,2,20,8,83,29,-1,0,3,0
37,4,1,2,0,1060,0,0,0,12,9,125,22,-1,0,3,0
57,1,1,1,0,4597,1,0,0,5,1,170,29,-1,0,3,0
38,9,1,1,0,183,1,0,0,7,0,256,22,339,12,0,0
50,9,2,1,0,1022,0,0,1,26,3,155,11,-1,0,3,0
54,9,0,1,0,7449,1,0,2,10,8,235,33,-1,0,3,0
35,4,2,2,0,71,1,0,2,13,8,836,3,-1,0,3,0
26,6,2,2,0,-101,0,1,0,21,4,172,0,-1,0,3,0
29,0,1,1,0,445,1,0,2,20,8,489,11,-1,0,3,0
37,4,1,2,0,4293,1,0,0,21,1,150,11,-1,0,3,0
31,9,1,2,0,1503,1,1,0,29,1,257,11,-1,0,3,0
39,1,1,1,0,1403,1,1,0,3,8,429,11,-1,0,3,0
56,5,1,1,0,1333,0,0,0,20,1,17,5,-1,0,3,0
30,4,2,2,0,717,1,0,0,4,1,130,22,-1,0,3,0
34,9,1,1,0,210,1,1,0,12,9,199,0,-1,0,3,0
64,5,0,1,0,4833,0,0,0,14,0,247,11,251,1,0,0
30,9,2,1,0,2371,0,0,0,5,6,661,0,384,12,1,1
29,9,2,2,0,910,1,0,0,2,8,278,0,-1,0,3,0
55,7,0,0,0,653,0,0,2,27,6,800,0,-1,0,3,0
34,1,1,0,0,275,1,0,2,23,8,170,0,-1,0,3,0
44,4,1,2,0,38,0,0,0,14,1,98,30,-1,0,3,0
43,1,1,0,0,-77,1,0,2,29,8,468,0,-1,0,3,0
40,4,1,2,0,373,1,1,2,4,8,518,0,-1,0,3,0
35,1,2,1,1,-947,1,0,0,26,8,148,29,362,23,0,0
52,2,1,0,0,2138,0,0,2,8,6,134,0,-1,0,3,0
60,10,1,1,0,1047,0,0,0,19,8,173,22,279,25,2,1
33,4,2,2,0,1781,0,0,0,29,10,611,11,183,1,2,1
33,9,1,1,0,73,1,0,0,11,5,218,0,-1,0,3,1
37,0,1,1,0,352,1,0,0,16,5,107,11,-1,0,3,0
39,4,1,2,0,606,0,0,0,25,3,79,0,-1,0,3,0
56,6,0,2,0,966,1,0,0,2,8,505,11,-1,0,3,0
30,4,1,2,0,388,0,0,0,4,1,157,0,-1,0,3,0
54,10,1,2,0,6590,0,0,0,14,6,160,29,-1,0,3,0
28,4,2,2,0,6551,0,0,0,15,11,203,0,-1,0,3,1
27,4,0,2,0,148,0,0,0,14,5,174,35,-1,0,3,0
40,10,2,2,0,7968,0,0,0,11,6,596,0,-1,0,3,1
51,7,1,1,0,-709,1,1,1,15,5,38,0,-1,0,3,0
33,4,1,2,0,17946,1,0,2,15,8,256,0,-1,0,3,0
31,0,2,1,0,513,1,0,2,4,8,180,0,-1,0,3,0
36,0,2,3,0,1815,0,0,2,26,6,387,0,-1,0,3,0
56,2,0,2,0,386,0,0,0,13,9,65,29,-1,0,3,0
29,9,1,1,0,1097,1,0,2,11,6,90,22,-1,0,3,0
49,1,1,0,0,1644,1,0,0,17,5,238,29,-1,0,3,0
46,4,1,2,0,-267,0,0,2,15,8,249,22,-1,0,3,0
31,4,1,2,0,451,1,0,0,26,8,67,0,-1,0,3,0
39,0,1,1,0,835,1,0,2,26,6,135,0,-1,0,3,0
47,1,2,1,1,-380,0,0,0,30,5,399,8,-1,0,3,0
35,1,1,1,0,807,1,0,2,21,8,1185,22,-1,0,3,0
77,5,1,2,0,0,0,0,0,19,11,990,29,-1,0,3,0
53,1,1,1,0,0,1,1,2,26,8,181,0,-1,0,3,0
33,1,1,1,0,26,1,0,0,8,0,342,22,332,1,1,0
31,9,1,2,0,0,0,0,0,21,1,70,11,-1,0,3,0
54,2,1,3,0,19,1,0,0,29,8,103,0,368,1,0,0
32,4,1,2,0,0,1,0,2,13,8,91,0,-1,0,3,0
28,4,2,3,0,560,0,0,0,11,6,135,0,-1,0,3,0
46,4,1,2,0,1906,0,0,0,20,1,44,32,-1,0,3,0
31,4,0,2,0,297,0,0,0,3,1,127,0,-1,0,3,0
60,5,0,2,0,1349,0,1,2,18,6,198,11,-1,0,3,0
32,4,1,2,0,312,0,0,0,2,1,67,29,-1,0,3,0
33,1,1,1,0,0,1,0,0,20,4,176,0,266,1,1,0
57,4,1,2,0,246,1,0,0,15,5,322,11,-1,0,3,0
33,4,1,2,0,1808,1,0,2,25,6,99,29,-1,0,3,0
32,9,2,2,0,550,0,0,0,10,9,337,0,-1,0,3,1
33,0,2,1,0,0,1,0,0,5,5,166,22,-1,0,3,0
41,9,0,1,0,692,1,0,0,23,4,249,22,245,23,0,0
26,7,2,1,0,47,1,0,0,14,5,161,0,-1,0,3,0
32,1,1,0,0,2198,0,0,0,6,8,463,0,175,25,0,0
50,9,1,0,0,249,1,0,2,27,8,129,0,-1,0,3,0
35,1,1,1,0,53,1,0,2,7,8,258,11,-1,0,3,0
45,9,1,1,0,1818,0,0,0,11,3,197,0,241,12,1,0
46,4,0,2,0,25,0,0,2,18,8,103,11,-1,0,3,0
57,4,0,2,0,461,1,0,2,13,8,142,1,-1,0,3,0
31,8,2,1,0,241,1,0,0,3,8,211,30,-1,0,3,0
31,7,2,1,0,258,1,0,0,9,8,409,22,-1,0,3,0
46,7,1,0,0,43,1,0,2,22,6,86,30,-1,0,3,0
27,9,1,2,0,176,1,0,0,9,8,10,11,350,30,1,0
40,9,1,1,0,312,0,0,0,17,8,612,33,-1,0,3,1
41,2,1,1,0,8491,1,0,0,9,9,929,0,-1,0,3,1
35,7,1,1,0,2672,0,0,2,12,6,8,1,-1,0,3,0
38,2,2,1,0,185,0,0,0,26,3,360,0,-1,0,3,0
45,4,1,2,0,226,1,0,0,6,3,91,29,185,29,2,1
46,1,1,1,0,51,1,0,0,6,8,333,0,-1,0,3,0
33,4,2,2,0,2617,1,1,0,9,5,113,11,-1,0,3,0
34,0,1,1,0,2378,1,1,1,1,5,92,0,-1,0,3,0
51,2,1,2,0,36935,1,0,0,13,9,41,0,-1,0,3,0
31,0,1,1,0,3052,1,1,2,19,8,139,11,-1,0,3,0
36,1,2,2,0,1346,0,0,0,28,5,74,33,-1,0,3,0
53,1,1,0,0,600,1,0,2,5,8,139,0,-1,0,3,0
31,1,0,1,0,387,1,0,2,3,8,220,22,-1,0,3,0
36,4,1,2,0,3949,0,0,0,20,4,130,11,-1,0,3,1
36,9,2,0,0,2169,1,0,0,9,9,133,11,110,23,1,0
58,5,1,1,0,25,1,0,2,11,6,132,11,-1,0,3,0
45,9,1,1,0,0,1,0,0,28,2,344,0,-1,0,3,1
26,0,2,2,0,689,0,0,0,17,7,78,0,-1,0,3,0
47,4,1,2,0,1890,0,0,0,29,5,161,0,-1,0,3,0
32,1,2,1,0,217,1,0,0,6,8,692,22,-1,0,3,1
52,0,0,1,0,0,1,0,2,18,8,206,0,-1,0,3,0
40,0,0,1,0,783,1,1,2,7,8,171,11,-1,0,3,0
37,9,1,1,0,2209,0,0,2,12,6,167,11,-1,0,3,0
41,1,1,0,0,849,1,0,2,6,8,72,0,-1,0,3,0
49,9,1,0,0,1415,1,0,0,23,5,269,11,-1,0,3,0
42,0,1,1,0,3842,0,0,0,24,5,130,29,-1,0,3,0
37,4,2,2,0,-119,1,0,2,2,6,375,2,-1,0,3,0
56,1,1,0,0,3498,0,0,0,6,0,264,11,-1,0,3,1
39,9,2,1,0,3867,0,0,0,18,1,257,3,-1,0,3,0
30,4,2,2,0,849,1,0,2,20,8,261,32,-1,0,3,0
37,7,0,1,0,398,1,1,2,26,8,214,11,-1,0,3,0
26,7,1,1,0,549,0,0,2,22,5,149,0,-1,0,3,0
55,9,1,2,0,1320,0,0,0,20,5,340,0,91,12,2,1
28,1,1,1,0,339,1,0,2,18,8,100,11,-1,0,3,0
44,10,0,1,0,522,0,0,0,28,0,411,0,-1,0,3,0
47,3,1,2,0,333,0,0,1,13,9,8,30,137,1,0,0
48,9,0,1,0,0,0,1,0,8,9,318,0,-1,0,3,0
34,9,0,2,0,501,1,0,2,10,8,546,3,-1,0,3,0
63,5,1,1,0,23047,0,0,0,8,6,530,0,139,12,1,0
39,1,1,1,0,0,1,1,2,12,8,40,0,-1,0,3,0
42,2,1,2,0,859,0,0,0,21,5,180,1,-1,0,3,0
43,4,1,2,0,2767,1,0,0,8,9,374,0,186,30,0,0
35,9,1,2,0,3160,1,0,0,7,9,445,11,95,1,0,1
40,4,1,2,0,1584,1,0,1,13,9,661,0,-1,0,3,0
37,3,2,2,0,561,0,0,0,9,9,188,0,165,12,0,0
43,7,1,1,0,3305,1,0,0,8,9,387,0,-1,0,3,0
59,1,1,1,0,0,1,0,2,12,8,217,29,-1,0,3,0
35,7,1,2,0,0,1,0,2,11,6,312,11,-1,0,3,0
60,5,1,1,0,-222,0,0,0,8,5,82,11,-1,0,3,0
45,7,2,1,0,1757,1,0,0,12,0,1010,22,326,1,1,0
40,7,1,1,0,56,1,0,0,3,8,700,22,-1,0,3,0
45,9,1,1,0,3007,0,0,2,2,6,442,0,-1,0,3,0
24,0,1,1,0,61,1,1,0,28,8,278,0,343,12,1,0
44,1,1,0,0,3113,0,0,0,5,5,331,11,-1,0,3,0
42,0,0,1,0,1811,1,0,2,5,8,150,0,-1,0,3,0
49,4,1,0,0,3371,0,0,0,2,9,269,11,-1,0,3,1
52,1,2,0,0,210,1,0,2,3,8,154,0,-1,0,3,0
44,0,2,1,0,946,1,0,2,23,8,181,29,-1,0,3,0
54,7,2,1,0,0,0,0,0,15,11,209,0,-1,0,3,1
34,1,2,1,0,47,1,0,0,5,0,232,0,147,12,0,0
39,1,1,1,0,483,1,0,2,26,8,282,0,-1,0,3,0
40,9,1,1,0,-496,0,0,1,20,5,22,11,-1,0,3,0
58,1,1,1,0,544,0,0,2,8,6,97,0,-1,0,3,0
38,4,1,2,0,12855,1,0,2,23,8,417,0,-1,0,3,0
51,7,1,2,0,218,1,0,0,28,8,154,22,363,12,0,0
45,1,1,1,0,22928,0,0,2,27,6,113,0,-1,0,3,0
62,5,1,1,0,2801,1,1,0,30,11,261,0,183,1,2,1
39,9,2,2,0,1646,1,0,2,26,6,474,11,-1,0,3,0
51,9,1,1,0,100,0,0,0,11,3,467,11,-1,0,3,1
33,9,1,1,0,884,1,0,2,15,8,271,0,-1,0,3,0
31,0,2,1,0,1374,1,0,0,9,8,290,11,370,1,0,0
59,0,1,1,0,2343,1,0,2,26,8,1042,0,-1,0,3,1
33,1,2,1,0,13494,1,0,2,12,6,27,17,-1,0,3,0
45,1,1,0,0,101,1,0,2,3,8,460,30,-1,0,3,1
46,11,1,3,0,2911,0,0,1,28,5,41,35,-1,0,3,0
53,1,0,0,0,235,0,0,0,23,5,241,11,-1,0,3,0
48,0,1,2,0,1015,0,1,1,23,5,100,22,-1,0,3,0
42,3,0,0,0,273,0,0,0,13,0,354,0,-1,0,3,0
53,9,1,1,0,0,0,0,0,14,1,77,35,-1,0,3,0
45,7,1,0,0,7811,0,0,2,7,6,143,11,-1,0,3,0
38,9,1,2,0,447,1,0,0,11,3,224,0,269,1,0,0
61,9,1,1,0,50,1,0,0,14,5,213,30,-1,0,3,0
59,4,0,2,0,893,1,0,0,7,0,206,29,-1,0,3,0
57,4,1,2,0,1631,1,0,0,11,0,254,11,261,23,0,0
30,4,1,2,0,1418,1,1,0,4,0,185,11,-1,0,3,0
32,7,1,1,0,15,1,0,0,6,8,391,0,-1,0,3,0
44,9,2,1,0,7138,0,0,0,29,1,809,11,-1,0,3,1
31,1,1,0,0,951,1,0,0,4,8,206,0,-1,0,3,0
35,1,1,2,0,1016,1,0,0,8,5,294,11,-1,0,3,0
39,0,1,1,0,-982,1,1,0,10,9,287,22,117,12,1,0
37,7,1,1,0,775,0,1,0,17,5,1000,0,-1,0,3,1
27,8,2,2,0,1134,0,0,0,13,10,825,0,183,25,2,1
41,9,1,3,0,-1136,1,1,2,25,6,89,0,-1,0,3,0
26,1,1,1,0,-384,1,1,0,9,5,143,0,-1,0,3,0
38,2,1,1,0,680,1,0,2,10,8,144,11,-1,0,3,0
39,2,1,1,0,11887,0,0,0,9,9,1181,11,-1,0,3,1
31,1,1,0,0,-537,1,1,0,13,5,1039,33,-1,0,3,1
74,5,1,2,0,4912,0,0,1,12,0,268,11,181,23,0,0
24,0,2,1,0,5,0,0,0,28,0,66,0,330,1,0,0
51,0,1,1,1,-160,0,1,0,23,5,118,29,-1,0,3,0
43,4,1,2,0,-526,0,0,0,3,1,603,11,-1,0,3,0
40,4,1,2,0,429,1,0,0,27,8,222,11,363,25,0,0
28,1,2,1,0,5149,1,0,2,11,6,232,22,-1,0,3,0
32,9,1,1,0,782,1,0,2,18,8,116,29,-1,0,3,0
38,1,1,0,0,558,1,0,0,27,3,427,22,-1,0,3,0
56,3,1,0,0,82,0,0,2,7,8,215,0,-1,0,3,0
25,9,2,1,0,1105,1,0,0,23,0,195,0,13,1,0,0
25,4,2,2,0,6246,0,0,0,30,6,98,22,-1,0,3,0
26,0,2,1,0,1200,0,0,0,21,4,232,22,-1,0,3,0
37,9,1,1,0,3043,0,0,0,2,1,123,29,-1,0,3,0
31,4,2,2,0,358,1,0,0,23,4,68,22,256,27,0,0
55,4,1,3,0,831,1,1,1,19,4,100,0,100,29,0,0
34,1,2,0,0,279,1,0,0,28,8,208,0,357,1,0,0
37,1,1,0,0,1455,1,0,2,13,8,165,11,-1,0,3,0
47,9,0,1,0,1013,0,0,0,6,6,54,22,-1,0,3,0
46,1,1,0,0,0,1,0,2,3,8,51,35,-1,0,3,0
51,7,0,1,0,135,1,1,0,8,9,862,0,-1,0,3,0
53,7,1,1,0,514,1,0,0,24,5,10,22,-1,0,3,0
44,9,0,1,0,982,1,0,2,12,8,650,22,-1,0,3,1
49,4,1,2,0,489,1,0,0,27,8,65,0,358,1,0,0
55,4,1,2,0,0,0,0,2,23,6,111,11,-1,0,3,0
29,0,2,2,0,135,0,0,0,28,2,248,0,-1,0,3,0
44,1,2,1,0,492,0,1,0,3,8,209,11,351,23,1,0
41,9,2,0,0,340,1,0,0,4,8,262,0,349,1,0,0
47,4,1,2,1,-337,0,1,0,21,4,243,29,161,12,0,0
36,9,1,1,0,2473,0,0,0,20,1,965,29,-1,0,3,1
41,3,0,0,0,22,1,0,0,9,9,238,22,126,25,1,0
43,4,1,2,0,2759,1,1,0,29,1,329,11,-1,0,3,0
42,1,1,0,0,-119,1,0,0,14,5,167,22,-1,0,3,0
32,9,2,2,0,127,1,0,0,19,1,20,8,-1,0,3,0
52,0,1,1,0,1933,1,0,2,13,8,153,29,-1,0,3,0
20,8,2,0,0,0,0,0,0,11,9,69,29,182,25,0,0
47,1,1,1,0,327,1,0,0,7,0,352,0,-1,0,3,0
57,3,1,1,0,0,0,0,0,14,1,197,11,-1,0,3,0
49,5,0,1,0,-268,1,0,0,27,3,42,11,206,26,0,0
32,9,2,1,0,2341,1,0,0,9,5,243,0,-1,0,3,0
25,9,2,1,0,218,1,1,0,20,5,110,29,-1,0,3,0
